Date,Delta,Mariposa,Moulton_W,Colusa_W,Tisdale_W,Fremont_W,Sac_W,Knights_C,Bypass 1,Bypass 2,Bypass 3,KNGN,Chowby 
11/1/1973,0.5,1,93034.98406,15616257.43,17031491.94,25050605.57,173602.2104,1147815.515,0,0,0,98919.10733,122329
12/1/1973,0.5,1,842280.4566,22638437.57,24129551.13,21164247.67,126827.877,1345729.389,0,0,0,353684.5223,122329
1/1/1974,0.5,1,10719364.74,54157454.68,30960775.35,114603023.6,1142924.247,1912532.529,5229728.593,2614884.207,0,177240.4648,122329
2/1/1974,0.5,1,0,5024224.199,7526549.021,7672256.019,50435.34234,344009.5947,0,0,0,199272.5065,122329
3/1/1974,0.5,1,1140973.049,10202735.26,11262912.78,5519541.243,82985.65013,405052.799,1645895.334,822967.5774,0,222595.8658,122329
4/1/1974,0.5,1,6691647.184,32953806.08,20425026.31,86204463.34,606969.9469,363951.5409,2798044.633,1399022.317,0,273097.3858,122329
5/1/1974,0.5,1,0,0,0,0,0,513204.9227,0,0,0,56624.56549,122329
6/1/1974,0.5,1,0,0,0,0,0,405428.4378,0,0,0,683545.8448,122329
7/1/1974,0.5,1,0,0,0,0,0,900776.5795,0,0,0,734924.7403,122329
8/1/1974,0.5,1,0,0,0,0,0,752246.6011,0,0,0,826909.794,122329
9/1/1974,0.5,1,0,0,0,0,0,296716.1743,0,0,0,326548.2678,122329
10/1/1974,0.5,1,0,0,0,0,0,0,0,0,0,32772.16414,122329
11/1/1974,0.5,1,0,0,0,0,0,0,0,0,0,140972.0723,122329
12/1/1974,0.5,1,0,0,0,0,0,0,0,0,0,48660.49158,122329
1/1/1975,0.5,1,0,0,0,0,0,0,0,0,0,58496.12286,122329
2/1/1975,0.5,1,504397.5102,8246398.907,8307635.525,4709973.22,29890.87597,2166294.945,0,0,0,7935.630788,122329
3/1/1975,0.5,1,1263420.685,24401325.15,16257780.84,12894632.07,78605.40948,1294480.573,0,0,0,27157.49203,122329
4/1/1975,0.5,1,0,0,83241.82784,0,0,288774.6652,0,0,0,313833.6238,122329
5/1/1975,0.5,1,0,0,0,0,0,1040386.795,0,0,0,505161.208,122329
6/1/1975,0.5,1,0,0,0,0,0,418636.8544,0,0,0,840977.0032,122329
7/1/1975,0.5,1,0,0,0,0,0,645368.7292,0,0,0,655722.0253,122329
8/1/1975,0.5,1,0,0,0,0,0,383908.1828,0,0,0,835949.0179,122329
9/1/1975,0.5,1,0,0,0,0,0,82295.43039,0,0,0,674081.8704,122329
10/1/1975,0.5,1,0,0,0,0,0,0,0,0,0,133477.8787,122329
11/1/1975,0.5,1,0,0,0,0,0,0,0,0,0,81554.77152,122329
12/1/1975,0.5,1,0,0,0,0,0,0,0,0,0,12623.05715,122329
1/1/1976,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
2/1/1976,0.5,1,0,0,0,0,0,63935.0361,0,0,0,5491.091649,122329
3/1/1976,0.5,1,0,0,0,0,0,79043.43355,0,0,0,0,122329
4/1/1976,0.5,1,0,0,0,0,0,205738.576,0,0,0,0,122329
5/1/1976,0.5,1,0,0,0,0,0,489471.9824,0,0,0,0,122329
6/1/1976,0.5,1,0,0,0,0,0,219975.6854,0,0,0,1088727.396,122329
7/1/1976,0.5,1,0,0,0,0,0,521089.3559,0,0,0,1107364.657,122329
8/1/1976,0.5,1,0,0,0,0,0,119461.1086,0,0,0,944180.7823,122329
9/1/1976,0.5,1,0,0,0,0,0,82295.43039,0,0,0,494184.0595,122329
10/1/1976,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
11/1/1976,0.5,1,0,0,0,0,0,32959.31987,0,0,0,0,122329
12/1/1976,0.5,1,0,0,0,0,0,19989.82551,0,0,0,0,122329
1/1/1977,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
2/1/1977,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
3/1/1977,0.5,1,0,0,0,0,0,101900.3257,0,0,0,0,122329
4/1/1977,0.5,1,0,0,0,0,0,205738.576,0,0,0,0,122329
5/1/1977,0.5,1,0,0,0,0,0,268030.9074,0,0,0,0,122329
6/1/1977,0.5,1,0,0,0,0,0,123443.1456,0,0,0,346299.1711,122329
7/1/1977,0.5,1,0,0,0,0,0,119461.1086,0,0,0,539127.9833,122329
8/1/1977,0.5,1,0,0,0,0,0,185602.7424,0,0,0,94852.12026,122329
9/1/1977,0.5,1,0,0,0,0,0,82295.43039,0,0,0,0,122329
10/1/1977,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
11/1/1977,0.5,1,0,0,0,0,0,21849.43677,0,0,0,0,122329
12/1/1977,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
1/1/1978,0.5,1,4024326.187,26074577.08,12442431.95,29267971.62,112373.0829,9269186.521,2415782.359,1207871.269,0,0,122329
2/1/1978,0.5,1,522913.9821,13568914.65,8828874.207,6392591.468,9566.843783,5231564.597,0,0,0,6480.765143,122329
3/1/1978,0.5,1,2358321.566,26466887.36,13474575.93,33050906.72,255606.9521,4317045.723,637125.9127,318562.9564,0,6331.438758,122329
4/1/1978,0.5,1,0,276677.237,799911.5834,0,0,603554.6865,0,0,0,10286.9288,122329
5/1/1978,0.5,1,0,0,0,0,0,372957.5812,0,0,0,33250.00857,122329
6/1/1978,0.5,1,0,0,0,0,0,578084.2508,0,0,0,324079.4049,122329
7/1/1978,0.5,1,0,0,0,0,0,856177.7656,0,0,0,1584173.762,122329
8/1/1978,0.5,1,0,0,0,0,0,457376.7646,0,0,0,1535433.629,122329
9/1/1978,0.5,1,0,0,0,0,0,82295.43039,0,0,0,214420.7439,122329
10/1/1978,0.5,1,0,0,0,0,0,0,0,0,0,504802.8247,122329
11/1/1978,0.5,1,0,0,0,0,0,0,0,0,0,460401.7853,122329
12/1/1978,0.5,1,0,0,0,0,0,0,0,0,0,649072.0236,122329
1/1/1979,0.5,1,0,443081.2519,692675.3282,0,0,615304.3502,0,0,0,272092.5851,122329
2/1/1979,0.5,1,0,1439787.946,3093000.273,396781.5394,17237.95354,2384128.01,0,0,0,134861.6366,122329
3/1/1979,0.5,1,0,0,171227.589,0,0,343689.6095,0,0,0,238603.6543,122329
4/1/1979,0.5,1,0,0,0,0,0,205738.576,0,0,0,614170.797,122329
5/1/1979,0.5,1,0,0,0,0,0,633502.2591,0,0,0,482662.6993,122329
6/1/1979,0.5,1,0,0,0,0,0,464146.2274,0,0,0,825382.0191,122329
7/1/1979,0.5,1,0,0,0,0,0,924151.1364,0,0,0,994553.5498,122329
8/1/1979,0.5,1,0,0,0,0,0,390677.6456,0,0,0,606822.6115,122329
9/1/1979,0.5,1,0,0,0,0,0,82295.43039,0,0,0,71679.31987,122329
10/1/1979,0.5,1,0,0,0,0,0,0,0,0,0,6968.56467,122329
11/1/1979,0.5,1,0,0,0,0,0,0,0,0,0,0,122329
12/1/1979,0.5,1,72990.73738,3171612.794,1641196.531,0,0,1668871.688,0,0,0,0,122329
1/1/1980,0.5,1,2682100.991,25917684.82,12859152.12,72074868.88,14720117.27,5567684.07,1088410.161,544224.9906,0,2747.605499,122329
2/1/1980,0.5,1,8900591.33,40040742.34,14351755.51,94838389.09,7374748.917,6278446.085,5363391.843,2681695.921,0,507095.9288,122329
3/1/1980,0.5,1,328159.6654,14041100.33,10466784.13,23573658.77,161591.0596,3396956.265,0,0,0,411503.6989,122329
4/1/1980,0.5,1,0,0,0,0,0,205738.576,0,0,0,165742.9968,122329
5/1/1980,0.5,1,0,0,0,0,0,239439.8821,0,0,0,99033.25906,122329
6/1/1980,0.5,1,0,0,0,0,0,449168.4591,0,0,0,1185630.266,122329
7/1/1980,0.5,1,0,0,0,0,0,798916.0742,0,0,0,1298582.071,122329
8/1/1980,0.5,1,0,0,0,0,0,436829.4539,0,0,0,1278910.809,122329
9/1/1980,0.5,1,0,0,0,0,0,82295.43039,0,0,0,147473.4113,122329
10/1/1980,0.5,1,0,0,0,0,0,0,0,0,0,323580.3229,122329
11/1/1980,0.5,1,0,0,0,0,0,0,0,0,0,208372.0298,122329
12/1/1980,0.5,1,0,0,18715.57369,0,0,73468.58181,0,0,0,240355.7506,122329
1/1/1981,0.5,1,30422.76233,4134907.353,3004645.984,0,0,1873110.363,0,0,0,128341.051,122329
2/1/1981,0.5,1,0,201917.7167,511363.2306,0,0,829361.591,0,0,0,60266.70715,122329
3/1/1981,0.5,1,0,188151.2461,1251076.37,0,0,561268.1087,0,0,0,21781.74214,122329
4/1/1981,0.5,1,0,0,0,0,0,205738.576,0,0,0,18763.35813,122329
5/1/1981,0.5,1,0,0,0,0,0,680888.4989,0,0,0,3623.653629,122329
6/1/1981,0.5,1,0,0,0,0,0,450732.0723,0,0,0,1044863.932,122329
7/1/1981,0.5,1,0,0,0,0,0,975917.6168,0,0,0,850403.812,122329
8/1/1981,0.5,1,0,0,0,0,0,292799.1773,0,0,0,925624.4901,122329
9/1/1981,0.5,1,0,0,0,0,0,82295.43039,0,0,0,167388.9054,122329
10/1/1981,0.5,1,0,0,0,0,0,0,0,0,0,11189.52384,122329
11/1/1981,0.5,1,40736.23804,3427686.971,4842468.863,7525917.109,84723.14559,1641505.802,0,0,0,5719.532412,122329
12/1/1981,0.5,1,2005911.295,22330745.58,13494326.83,60096901.72,1415215.934,2300621.85,106200.9256,53080.5526,0,1194.611086,122329
1/1/1982,0.5,1,25365.5754,7665540.599,10750384.81,41309651.37,369732.1312,4168356.464,0,0,0,39262.88437,122329
2/1/1982,0.5,1,2237318.84,25227590.71,14163998.79,58904423.87,9896657.416,798456.7178,0,0,0,7450.675573,122329
3/1/1982,0.5,1,0,1864708.265,9218375.729,7143774.296,69287.44301,932831.977,0,0,0,17122.7589,122329
4/1/1982,0.5,1,294041.5728,19174547.25,16108507.55,79283417.64,4999735.43,1298539.596,0,0,0,178416.4931,122329
5/1/1982,0.5,1,0,0,13738.02749,0,0,1087454.472,0,0,0,540800.4388,122329
6/1/1982,0.5,1,0,0,0,0,0,344241.7853,0,0,0,1602456.621,122329
7/1/1982,0.5,1,0,0,0,0,0,119461.1086,0,0,0,1342265.017,122329
8/1/1982,0.5,1,0,0,0,0,0,378970.457,0,0,0,1483627.329,122329
9/1/1982,0.5,1,0,0,0,0,0,139984.5271,0,0,0,668362.3379,122329
10/1/1982,0.5,1,0,0,0,0,0,0,0,0,0,1110908.67,122329
11/1/1982,0.5,1,0,147720.2976,770779.0011,0,0,763619.2986,0,0,0,762384.8672,122329
12/1/1982,0.5,1,1021233.197,13586590.63,9850086.072,21538837.89,432887.2373,3715797.964,132721.2917,66380.55603,0,141282.6711,122329
1/1/1983,0.5,1,4312665.483,21885275.1,8980966.686,35300757.6,478680.6623,4973962.36,1221171.273,610565.7262,0,245890.7819,122329
2/1/1983,0.5,1,7852835.707,82486826.05,33849962.17,119775120.7,3511075.755,6655833.976,235115.1055,117579.5962,0,3659.20753,122329
3/1/1983,0.5,1,25666179.37,107487362.4,39216414,239921708.5,43656026.82,11906131.21,6928744.301,3464372.15,0,62079.95612,122329
4/1/1983,0.5,1,1257433.029,16152000.68,11087128.42,19397032.94,4889582.997,3005429.118,0,0,0,2993948.905,122329
5/1/1983,0.5,1,0,1167851.798,8335120.112,2221976.621,193686.2775,1785744.472,0,0,0,1711320.202,122329
6/1/1983,0.5,1,0,0,52381.04145,0,0,2410556.599,0,0,0,3568453.305,122329
7/1/1983,0.5,1,0,0,0,0,0,502254.3211,0,0,0,2065044.544,122329
8/1/1983,0.5,1,0,0,0,0,0,393146.5085,0,0,0,310957.2658,122329
9/1/1983,0.5,1,0,0,0,0,0,82295.43039,0,0,0,4567.396387,122329
10/1/1983,0.5,1,0,0,0,0,0,0,0,0,0,70840.43742,122329
11/1/1983,0.5,1,205.738576,2942843.443,8391212.412,7785147.715,292848.2891,2917702.189,0,0,0,0,122329
12/1/1983,0.5,1,6631843.626,45085617.91,26577627.81,110843980.7,11879929.41,8048453.272,1778656.446,889308.3131,0,0,122329
1/1/1984,0.5,1,39.82036955,2939022.015,8798907.957,21272041.41,3902834.239,4852191.67,0,0,0,23055.99397,122329
2/1/1984,0.5,1,0,0,0,0,0,562602.7777,0,0,0,47291.49474,122329
