Month,Year,YYYYMM,SACR_205,COWC_211,BATT_220,COTT_NF,COTT_MF,COTT_SF,PAYS_225,ANTL_233,MILL_243,ELDE_237,THOM_248,DEER_256,STON_263,STON_NF,STON_SF,BIGC_269,BUTT_283,FEAT_341,YUBA_349,BEAR_357,CACH_390,CACH_Low,AMER_374,PUTA_400,CONS_188,DRYC_182,MOKE_173,CALV_161,STAN_146,TUOL_135,ORIS_128,MERC_116,BEAR_105,DEAD_093,"CHOW_080,MADC_080","FRES_069,MADC_069",SANJ_054,KING_023,KAWE_420,TULE_010,KERN_001,FKWI_024,FKWT_011,FKWK_421,"CVCK_004,FKCK_004",LOSG_999,WHIT_999,CLEA_999,DELP_999,CANT_999,PANO_999,LPAN_999,LBAN_999,HOSP_999,INGR_999,DMC,Cal_Aq,Deer,Poso,Zapato,Honcut,Mendota
12,2002,200212,15131477.15,5009547.29,1861808.289,2172718.823,2172718.823,2446045.84,771559.4803,2062217.298,1777091.605,1369912.859,2962635.494,3749047.972,3388116.143,0,1486056.371,1173108.087,2977169.929,4600646.395,4553021.233,49456.89898,4160472.03,3842187.817,4216260.368,248518.5972,596947.1599,26082.34205,628519.4474,107793.7404,661818.491,458332.4535,195631.881,528622.3167,471074.9717,376859.9774,0,0,284266.0999,224626.7046,575483.9807,319638.1063,869358.3079,0,0,0,68809.59857,4701.041445,46908.39532,1390235.069,67332.62487,2225.649309,4539.522128,68889.23931,195631.881,0,0,138136.862,8161742.223,68371.57451,0,68889.23931,968033.1836,0
1,2003,200301,35306780.02,5371919.235,2440379.171,2117766.714,2117766.714,2355733.242,999013.4311,2104068.506,1584153.029,922579.3836,2667566.556,2982505.859,5828427.85,0,2317426.046,1078733.811,3312377.8,3711377.903,5249798.06,1229613.191,5726487.704,5176170.196,6500675.328,190490.1169,668663.6454,32971.26598,623132.8374,101661.4034,730375.3454,451244.4277,46765.56854,493364.5058,143671.8933,114961.4069,0,0,260271.2009,274003.9628,654567.2346,248996.7708,1037838.291,0,0,0,0,533.7640808,19910.18477,1166445.909,19244.88842,97.93836344,358.3833259,16724.55521,46765.56854,0,0,516868.3967,10434688.92,52323.96558,0,16844.01632,1183063.179,0
2,2003,200302,24384204.04,2238136.451,1450467.163,717425.1101,717425.1101,718968.1494,541650.8881,1186112.282,900788.0978,274227.4176,896285.4107,1569667.77,326154.4254,0,913699.7116,564311.5227,1698092.728,12153418.55,5621159.982,2168851.981,848098.497,626121.2692,10454929.04,603300.3188,627532.048,25702.62639,618235.9192,87291.93867,1354977.258,453697.6469,9059.298618,603790.0106,52463.33688,41970.6695,0,0,250232.5186,231632.2453,1053322.727,21646.63732,842279.0345,0,0,0,0,592.5270988,17678.82192,653493.7301,8961.360255,129.7683316,2027.994535,3086.07864,9059.298618,0,0,629692.303,10463481.89,60883.92288,0,3086.07864,497299.5294,0
3,2003,200303,10907885.23,2761861.849,1705351.753,697413.9522,697413.9522,665916.0399,569072.9012,1517554.283,1226922.848,401547.2901,879631.9633,2614247.081,79999.12242,0,709718.4464,889985.2593,2162285.887,3280202.941,5989819.807,2147034.685,1840338.199,1519744.404,5073194.721,973017.6408,832245.7235,48660.49158,691689.6918,86011.99822,1153469.075,444873.1686,9867.290117,1677684.166,56306.00254,45036.83796,0,0,260760.8927,990133.4887,38506.29735,22657.79027,927575.6882,0,0,0,123960.8104,3746.142402,39223.064,698790.2232,7859.553666,1598.843783,0,2787.425868,9867.290117,0,0,614627.4039,10661943.77,97599.72576,0,2787.425868,611640.8762,0
4,2003,200304,18902104.14,2999362.38,1948973.433,915783.5494,915783.5494,861797.7471,398145.2922,1720715.154,1588315.409,411585.9724,1341004.038,3145866.27,1267637.662,0,871302.8693,853815.0903,3412544.612,2600494.453,6289469.416,2580661.254,4171514.219,3146072.009,5136880.765,1133391.711,2502316.004,207631.3709,734292.8799,168541.0414,2034669.501,1677921.53,1393.17322,2661475.027,101017.6408,80814.11265,0,0,347191.4984,1733265.207,89125.95112,49212.66738,982237.1095,0,0,190925.3985,42834.77152,445.6195537,37650.1594,1185054.198,4652.072264,1224.229543,0,0,1393.17322,0,0,673588.0978,4650597.067,59787.63018,0,0,834887.1413,0
5,2003,200305,40105759.83,2502325.186,2216834.857,1114771.245,1114771.245,1102944.596,125314.703,1291971.89,1600312.859,497037.1945,2129195.16,2904457.934,2174590.381,15091.92006,1330637.469,494967.1934,2917359.734,6242081.848,13241746.23,2182753.557,2912899.853,1970072.963,13574246.31,1840751.541,2649249.186,222715.3269,1265118.81,323819.2451,1922285.228,1167652.696,1116.497343,4135447.396,57779.35621,46231.44904,39.82036955,0,407423.5919,5080242.926,3891206.692,282007.8571,1660389.949,0,0,530526.7834,610326.804,5264.187035,92940.74252,1450222.317,2717.789586,11556.72689,0,0,1116.497343,0,0,604234.2875,3586063.2,70442.23373,0,0,297059.9568,0
6,2003,200306,31903421.89,510993.4113,1474217.216,223144.0595,223144.0595,304904.5696,29009.13921,680665.5048,1171587.673,97938.36344,411888.6291,905167.4389,900476.5994,554300.8714,1786345.76,133318.5972,1194682.763,8985097.386,9583837.79,135540.5739,1295618.108,107107.5027,10334948.18,1438959.405,512700.5313,16994.00638,2690856.536,490357.322,2911217.853,573640.2976,0,4341117.96,0,0,213762.3804,96532.53985,792321.3603,16147268.69,4722235.239,727656.1955,3203802.253,596189.2455,0,57359.91498,455710.9458,0,5678.384697,398364.2933,144.4590861,541.109458,123.4431456,0,0,0,0,533027.5027,10804978.53,36539.17109,0,0,36209.98937,0
7,2003,200307,34229458.02,168209.1392,871161.7428,54753.00812,54753.00812,54593.72665,3982.036955,322385.7118,544537.3007,31585.12221,64907.20236,587708.8341,932274.4918,609888.78,1787695.67,92781.46104,544981.5776,22911207.1,6663620.28,196155.1404,1409003.956,27356.59388,8288052.436,1581214.878,93299.12584,0,2179863.124,535504.3296,1003378.533,595951.6506,0,4365602.55,0,0,278822.2276,432608.4947,584447.1838,16038131.68,3545884.447,1540530.637,3277534.977,1166219.163,0,0,510855.5209,0,0,233827.8427,2.448459086,0,0,0,0,0,0,631073.2166,10282973.31,21264.07734,0,0,9955.092386,0
8,2003,200308,25635366.63,124626.5675,676264.3996,23095.81434,23095.81434,13578.74601,2229.940695,260027.0131,353312.6461,16404.67588,18715.57369,463748.0237,977948.4557,314461.4583,1498440.506,75260.49844,469681.2588,15238976.68,6313041.747,156494.0523,1103979.925,32135.03822,6794470.015,1246020.829,49934.74341,0,1572890.117,496241.4453,712501.594,578550.1491,0,3467018.066,0,0,318.5629564,357467.4574,497037.1945,7714479.833,493175.2768,772953.1932,2684689.315,1175178.746,0,0,307572.5344,0,0,234072.6886,0,0,0,0,0,0,0,525071.3928,10547898.23,3782.935107,0,0,6371.259127,0
9,2003,200309,19213058.45,92062.06164,631212.7524,15759.57492,15759.57492,7530.031881,5061.168969,233101.8066,290142.4017,6953.623804,11521.36026,399955.7917,1219453.688,137762.5505,498093.0925,66659.29862,390121.4878,9691727.099,1998832.561,85011.1796,640628.7779,34276.04676,4390090.882,1008030.606,21561.40276,0,896870.5632,367860.5739,626805.526,612566.0361,0,2167131.137,0,0,0,210100.2338,513441.8704,3559153.921,255280.4251,206355.7917,1541640.298,129944.4846,0,0,16747.12009,0,0,429214.8778,0,0,0,0,0,0,0,410201.5728,10447158,658.3634431,0,0,6583.634431,0
10,2003,200310,16828259.3,117036.3443,640516.8969,26878.74944,26878.74944,16206.8904,24529.34764,218215.6251,280348.5654,7908.522848,40218.57324,398721.3603,753122.6492,121213.2049,402663.5768,73269.47996,306656.6659,6099365.644,2265858.668,58973.9673,370767.4608,8322.457235,4757339.55,507320.7226,20706.59216,0,877772.5824,285512.0496,1135350.478,726204.0794,0,3631064.825,0,0,0,102856.0145,434601.4878,2007981.955,101940.146,139888.9582,1148339.817,27157.49203,0,0,0,0,0,514910.9458,0,0,0,0,0,0,0,173616.8112,10536589.24,876.04813,0,0,48182.64715,0
11,2003,200311,14100675.88,418686.5037,721560.8927,58758.9373,58758.9373,60157.95962,69580.7864,319553.1562,345722.423,44806.80128,82706.90755,508873.7938,75012.2848,32383.25186,152616.8757,118505.4198,408349.9256,6061634.516,2247981.977,49418.40595,67564.54835,62503.37938,4928755.622,189510.7333,77851.47715,0,862836.9819,74436.21679,618725.6111,564587.8002,0,872875.6642,0,0,0,0,294549.6281,357573.6451,31766.03613,18763.35813,501755.2391,0,0,0,246968.5866,0,0,533519.2349,0,0,0,0,0,0,0,133935.813,10586401.87,2016.238045,0,0,78180.65887,0
12,2003,200312,20410354.94,4816119.022,1533469.926,1284565.301,1284565.301,1416569.826,411185.1359,1099201.481,990891.3921,627295.2179,1830542.388,1698537.863,4435511.323,0,2174749.662,494170.7861,1623078.263,6071212.643,4088914.826,229166.2267,2624520.736,1650952.521,4869991.375,155966.8438,493135.4564,16167.07004,869202.9756,135946.7416,617011.6897,553821.6996,0,763674.3889,121452.1271,97161.70169,0,0,257577.8959,748503.4863,274919.8313,13738.02749,665438.1955,0,0,0,293914.1476,0,27555.69573,834924.5484,915.7236982,0,0,0,0,0,0,70362.59299,10160963.7,77888.64283,0,0,451961.1943,0
1,2004,200401,18627876.73,3511090.329,1255080.128,1222166.782,1222166.782,1420193.48,449970.1759,1010601.159,814112.6461,500954.729,1558569.264,1514408.474,2653509.965,0,1766113.03,516071.9893,1542322.553,5020313.27,5934230.571,756587.0214,3507736.533,3470345.206,6209309.684,190490.1169,709081.3205,36833.84183,875324.1233,136862.6101,577836.3443,545499.2424,12021.93411,740658.8735,202924.6032,162347.6466,0,0,237255.6854,385102.7939,562383.0791,270181.2074,740459.7717,0,0,0,15649.40523,0,10990.42199,823661.6366,10577.34325,0,0,4380.24065,12021.93411,0,0,484733.3585,10669828.2,45514.68239,0,4181.138802,478242.6382,0
2,2004,200402,56195633.82,8089533.93,2860499.772,3358623.47,3358623.47,3525977.106,1117380.902,2564707.697,2077666.191,1484771.823,4219551.237,4571628.723,8305431.183,0,4259493.912,1544361.925,4285990.102,13600569,7708539.487,3245937.513,9450498.618,7921038.045,9022768.119,6948377.106,1861081.767,143899.4383,945892.2119,135875.6338,938284.4998,558139.3654,130852.6492,752656.3231,893816.5477,715044.4208,440.8683771,0,248518.5972,263462.9422,15739.00106,1543.03932,727961.8643,11859.35934,0,0,173790.3143,4792.858661,53389.16047,1490097.222,31952.39107,5680.42508,2733.383938,46732.04797,130852.6492,0,0,441750.1139,10061586.28,124192.6218,0,46687.96114,1349057.234,0
3,2004,200403,38367353.88,2563536.663,1848341.764,1553352.796,1553352.796,1439386.898,341618.9503,1259159.905,1150530.925,646393.1987,2363737.136,2642718.645,1194690.727,0,1467141.696,716766.6518,2090330.479,15189241.04,6753813.417,2260682.02,4711187.741,5983448.548,8329664.722,3959158.342,1816286.696,142915.3063,876548.3528,79760.2002,522011.4772,2688392.609,12095.38789,1218353.241,337756.3745,270181.2074,278.7425868,0,344987.8852,1345371.005,352888.1149,45156.29906,1306705.427,0,0,0,622830.4001,97.93836344,23454.19766,801870.3507,10038.68225,355.0265675,0,4380.24065,12095.38789,0,0,174174.2964,10139938.54,65424.86716,0,4181.138802,490586.9528,0
4,2004,200404,20934325.19,1336368.969,1375544.315,451966.5037,451966.5037,487806.1637,152534.5802,885786.865,946329.4368,245335.6004,1008941.977,1570896.323,1240768.204,0,730824.5696,280215.9405,1445478.087,14510536.03,5431992.179,825464.3146,910598.9373,109740.9564,10440245.19,1228391.923,986475.3241,62379.93624,1179912.434,337658.1509,1471034.219,2472936.536,12.24229543,3785317.747,13784.48459,11027.58767,0,0,448312.8587,4090412.072,602608.2891,77974.9203,2035248.289,154098.1934,0,0,0,0,8887.906482,625336.4506,1897.555792,538.6609989,0,0,12.24229543,0,0,793369.0967,4788359.617,30367.01382,0,0,171997.4495,0
5,2004,200405,24411137.09,736741.339,1235002.763,235378.2044,235378.2044,304347.0844,54394.6248,707090.302,995543.4644,106752.8162,473862.3976,878317.8911,1072123.63,0,255168.928,125832.3678,1261509.307,4869752.453,5950118.899,202486.5791,1322553.934,44120.96946,5073194.721,1375054.623,419905.7969,9118.864626,1973458.023,389562.6753,1889231.031,1007534.99,0,5141764.081,0,0,0,128659.614,473042.2954,5079765.082,433524.3632,60168.57838,2011127.764,305700.977,0,0,77888.64283,0,1274.251825,576612.1148,56.31455898,0,0,0,0,0,0,264287.7927,2353065.277,17282.04038,0,0,56146.72106,0
6,2004,200406,35698533.48,293570.2444,936290.7545,90689.56429,90689.56429,112456.7056,17487.77896,403494.4952,761960.4676,37216.57811,136610.4145,512124.4633,809828.1828,23248.45909,227588.0128,71597.02444,799417.8108,9972807.141,4782352.051,140437.152,1382316.344,20615.00531,5460054.92,1592477.79,113608.8417,0,1299397.237,439498.746,1734488.417,311159.0223,0,4196658.874,0,0,267213.2625,304739.9787,534008.9267,15315344.19,3032010.542,344282.933,2937988.013,916894.5377,33946.86504,253840.255,17528.92667,0,0,421624.6546,0,0,0,0,0,0,0,703132.1573,8893708.31,0,0,0,21808.28905,0
7,2004,200407,38073538.79,96224.44208,696586.61,26878.74944,26878.74944,23494.01803,3105.988825,237050.6599,432153.0287,11801.57279,25883.2402,417835.1376,838935.5456,165533.2762,523120.1947,62517.98019,492139.9472,17746664.45,4985948.291,173616.8112,1119908.073,40736.23804,7671035.81,1630918.597,35997.61407,0,917192.7736,460562.3942,1182360.893,263451.5649,0,4417020.191,0,0,539287.2647,286547.3792,490916.0468,12049643.82,2886817.511,570227.6919,2452894.944,901732.2683,0,35081.74557,93020.38326,0,0,202487.5664,0,0,0,0,0,0,0,760608.8787,10709887.49,398.2036955,0,0,11547.90717,0
8,2004,200408,27251349.63,59742.4017,561186.8225,16605.0941,16605.0941,8919.762778,1314.072195,213277.8993,312668.2253,3574.750266,13140.72195,368656.9812,789359.1855,224308.1416,1027564.636,56943.12845,445390.8334,14950796.67,4011185.465,112173.981,1110709.568,8561.379452,4377851.428,1321188.523,14136.23119,0,865040.5951,436550.7113,730865.0372,260265.9353,0,3425394.261,0,0,17560.78297,169077.2891,495568.119,4220919.351,840289.4381,416521.0654,1951675.952,62279.05797,31657.19379,0,0,0,0,194162.8055,0,0,0,0,0,0,0,607141.1745,10847307.59,0,0,0,6371.259127,0
9,2004,200409,21419120.09,67577.47078,568777.0457,13414.15515,13414.15515,6501.339001,4114.77152,199196.0893,263699.0436,3011.604676,9875.451647,379217.3433,688689.3092,46743.80446,268447.6939,60487.14134,346710.6482,7973151.626,1913327.609,51804.97343,805631.1158,6830.520723,3474348.48,943146.44,13043.82572,0,671122.6355,348603.4431,451251.0096,269311.796,0,2213407.014,0,0,0,0,461779.3836,880561.1052,99248.28905,119986.7375,1115185.377,0,0,0,25429.28799,0,0,350619.3411,0,0,0,0,0,0,0,278816.9182,10755436.68,1851.647184,0,0,5349.202976,0
10,2004,200410,17748879.91,330541.9766,661818.491,33210.1882,33210.1882,19830.54403,30303.30122,262495.876,338377.0457,19416.28055,50173.66563,521049.5355,266756.6556,71477.56333,409910.8841,99949.12756,438103.7057,5775665.86,2540579.397,47027.85643,168081.7798,46072.16756,3190328.367,378042.0829,109705.1181,0,679202.5505,108590.1477,773468.2253,512209.4135,0,1333430.818,118505.4198,94812.29989,0,0,401547.2901,458491.7349,60168.57838,47426.06013,585279.7916,0,0,0,0,0,0,536212.5399,0,132.2167906,0,0,0,0,0,134194.6454,10650555.14,5973.055432,0,0,74464.09105,0
11,2004,200411,11473479.28,308750.6908,689486.0786,60898.61849,60898.61849,66988.48034,75094.58023,295810.9245,329072.9012,32074.81403,88879.06482,466203.6132,100894.1977,6665.929862,97149.75558,108629.9681,415633.0712,5076640.51,2120094.878,29873.24123,100688.4591,31025.37726,3770612.03,158904.9947,176523.6982,0,682875.2391,128956.9394,685078.8523,454641.1052,0,617746.2274,130109.0755,104103.7194,0,0,324910.5207,250959.915,317495.7705,6953.963868,573846.0361,0,0,0,12179.7237,0,0,561431.6684,0,0,0,0,0,0,0,200841.9979,10511224.99,5061.168969,0,0,81472.47609,0
12,2004,200412,10418193.41,2364966.631,988932.6249,1058704.165,1058704.165,1163829.941,272928.8129,716129.5259,662308.1828,624357.067,1535075.246,1205123.664,2142973.007,0,1060257.16,349622.8446,966679.2911,4400111.014,2678995.002,38187.73439,1261549.128,911926.283,3905303.102,175554.5165,684591.7932,34484.44003,689486.0786,132840.7528,688751.5409,435077.3576,35502.65675,625336.4506,494768.0916,395814.4733,39.82036955,0,276186.1849,293197.381,291206.3625,39461.98622,627927.4074,0,0,0,20188.92736,44072.26355,6490.720236,767102.2317,11287.39639,45786.18491,43603.30465,12742.51825,35502.65675,0,0,147295.5469,9288579.041,286467.7385,0,12623.05715,251266.5318,0
1,2005,200501,9762006.376,2356397.024,1089074.601,1108678.729,1108678.729,1275645.538,404495.3138,939243.0565,795749.203,601341.5515,1436320.729,1551401.597,4131721.724,0,2094750.54,512089.9523,1382921.614,4344043.934,3581762.6,212282.39,2017538.843,1969196.915,3515979.349,194407.6514,2862248.343,243143.1764,751921.7853,144866.5044,567797.6621,456859.0998,253170.6695,679202.5505,3149273.566,2519434.781,1393.712934,0,284510.9458,158763.8134,2148149.655,1125841.308,1261668.589,0,0,0,806641.2259,49948.56536,95409.60543,725233.5813,68801.70032,68312.0085,61880.85427,89994.03517,253170.6695,0,0,258832.402,10324983.8,488914.4973,0,89954.2148,416919.2691,0
2,2005,200502,9318835.282,1700944.527,961265.0372,790521.087,790521.087,891832.64,312531.5925,705653.9244,589099.2561,787179.5962,1011352.057,1107549.537,3947182.754,0,2175156.399,371652.0419,1253609.23,4321303.659,2909775.376,1822858.479,1335169.88,1145331.957,9186638.895,210322.6355,2079972.916,164840.6862,1766563.231,116301.0779,545516.6844,4463527.797,343518.8098,664022.1041,1172621.709,938079.7328,1102.170943,256585.3955,335194.0489,249840.1093,530761.4392,208530.7424,1405752.907,0,0,775884.2569,3054821.072,86430.60574,22175.67937,669898.406,107977.0457,86675.45165,55064.4603,121238.8037,343518.8098,0,0,447172.7949,9521434.34,431213.3596,0,121415.1511,367243.3581,0
3,2005,200503,9573475.027,2840212.54,1143185.547,1378023.708,1378023.708,1484025.532,433922.5669,1027007.151,875568.9692,906909.2455,1742937.575,2028569.086,3570573.076,0,2362741.627,665796.5788,2108568.208,4328394.529,5049859.984,3476796.106,3548592.232,2671230.03,15608907.92,1607413.39,4830808.131,431732.4466,3219723.698,1283330.87,701483.5282,9487760.529,130992.5611,2801037.194,2118284.378,1694635.467,34962.28446,801504.3982,702462.9118,1332429.385,911448.4385,603836.0838,1336212.32,0,0,934862.8158,2549618.621,57293.94261,54354.80443,962244.4208,54845.48353,34523.27311,17879.34593,46589.83237,130992.5611,0,0,105364.6978,8267345.843,412857.5914,0,46390.73052,611242.6725,0
4,2005,200504,10006852.28,1852993.836,1173791.286,772095.7279,772095.7279,734610.1594,255774.1977,859493.475,787424.4421,516624.8672,985487.779,1685945.335,2051871.966,0,1143577.301,507351.3284,1791612.667,2705544.57,5774135.43,2413519.235,2133920.51,1806796.174,10117029.88,1862542.827,3464555.324,299802.2529,4086478.215,399256.2806,891728.7991,11076800.34,25219.12859,7957492.03,186728.3316,149407.3539,281162.3379,460237.1945,3760833.156,5115483.953,1850824.23,1049102.147,1500492.582,57894.83528,0,618367.864,2967984.697,25463.9745,41353.45377,722540.2763,21840.25505,15670.13815,493.7725824,8641.020191,25219.12859,0,0,319676.5994,5193746.908,160928.7141,0,8682.167906,463323.2731,0
5,2005,200505,35894410.2,5491893.73,2014102.444,1787377.107,1787377.107,1671937.856,200694.6625,1268199.129,1493560.043,1070956.004,2857111.515,2526881.19,3199964.897,19472.16071,1295834.466,498551.0267,2612574.625,4908895.876,19865506.32,2275694.299,2034422.68,739583.7236,22496438.13,1203907.333,3888140.523,341419.8485,5173594.049,242386.5894,3604131.775,11919072.83,8520.63762,8875664.187,216264.427,173019.5057,141800.336,284317.4386,12369615.3,16246870.06,3530274.862,1259876.672,3212070.289,277468.335,63394.02832,264208.1519,2738367.173,13319.61743,87684.45374,963958.3422,9108.2678,13050.28693,477.8444345,2787.425868,8520.63762,0,0,657752.8641,2623087.203,150799.7395,0,2787.425868,482622.8789,0
6,2005,200506,29626354.94,732089.2667,1176729.437,387529.1817,387529.1817,467643.7832,32259.80871,538253.2625,905440.17,239459.2986,847231.4559,912080.255,1172339.554,637336.9607,2385621.084,125912.0085,1240233.284,8337967.269,9747770.287,107395.5367,1304382.572,97232.05101,18255718.77,1412516.047,1279076.727,90401.53029,5154006.376,403041.8704,1078791.073,9326170.797,0,8231719.447,22960.42508,18351.88098,287787.1201,396417.0882,7695506.908,19637294.45,5486718.64,1229123.401,7564102.189,151876.2168,480234.9841,40571.64718,905620.0638,1258.50797,19709.75558,518093.9426,3403.35813,4970.371945,370.3294368,0,0,0,0,822172.4973,10202411.39,74065.88735,0,0,53903.50691,0
7,2005,200507,34768119.02,203466.9501,785955.3666,116952.4254,116952.4254,151835.0691,6689.822084,267433.6019,520052.7099,59007.86397,196712.6256,497913.9008,1194133.242,523279.4762,1582461.486,70482.05409,714098.6871,8464337.212,6287556.71,308368.9418,1309214.11,51567.37856,8594071.976,1596885.016,292082.4106,0,3258899.044,493175.2768,634395.7492,4683870.968,0,6627978.746,0,0,496480.3675,515195.9412,1524165.781,18453396.37,4759091.646,645687.2922,7299233.019,1112182.921,106240.7459,751091.8104,243182.9968,26.93304995,1672.455521,350864.187,242.3974495,1542.529224,0,0,0,0,0,686343.8895,10710046.77,18277.54962,0,0,17919.1663,0
